customer_id,churn_flag,days_since_last_purchase,total_transactions,total_revenue,avg_order_value,total_items_purchased,avg_discount_received,unique_products,unique_categories,unique_subcategories,customer_lifespan_days,purchase_frequency,total_sessions,total_pages_viewed,avg_pages_per_session,total_cart_abandonments,cart_abandonment_rate,engagement_score,customer_value_score,discount_dependency,is_active,is_dormant,customer_tenure_days,loyalty_tier_encoded,age_band_encoded
C015633,0,50.0,6.0,459.82,76.63666666666667,7.0,8.333333333333334,6.0,3.0,5.0,602.0,0.2848101265822785,2.0,14.0,7.0,0.0,0.0,0.3139295154185022,0.02201883911463327,0.20325203252032523,1,0,131,1,4.0
C015634,1,391.0,1.0,94.03,94.03,2.0,20.0,1.0,1.0,1.0,0.0,1.0,7.0,27.0,3.857142857142857,1.0,0.14285714285714285,0.37860730018879807,0.03523176580585153,0.4878048780487805,0,1,668,0,1.0
C015635,0,36.0,14.0,1525.46,108.96142857142857,20.0,15.357142857142858,14.0,4.0,11.0,606.0,0.6603773584905661,1.0,3.0,3.0,0.0,0.0,0.2675022026431718,0.05796559723718928,0.3745644599303136,1,0,250,1,5.0
C015636,0,18.0,19.0,3719.9,195.7842105263158,26.0,9.473684210526315,19.0,5.0,13.0,684.0,0.7983193277310924,5.0,22.0,4.4,0.0,0.0,0.38531013215859033,0.09996656130863563,0.2310654685494223,1,0,343,1,1.0
C015637,0,40.0,10.0,617.49,61.749,15.0,6.5,10.0,5.0,9.0,495.0,0.5714285714285714,8.0,32.0,4.0,1.0,0.125,0.420215859030837,0.037664862632274414,0.15853658536585366,1,0,258,1,2.0
C015638,0,63.0,6.0,203.54000000000002,33.92333333333334,7.0,4.166666666666667,6.0,2.0,5.0,610.0,0.28125,5.0,37.0,7.4,1.0,0.2,0.35212951541850224,0.01809305672296252,0.10162601626016261,1,0,299,1,2.0
C015639,0,14.0,24.0,3135.29,130.63708333333332,39.0,14.583333333333334,24.0,5.0,16.0,620.0,1.1076923076923075,2.0,8.0,4.0,0.0,0.0,0.31371806167400884,0.10629962727238215,0.3556910569105691,1,0,717,1,2.0
C015640,0,65.0,11.0,1429.19,129.92636363636365,16.0,14.545454545454545,9.0,4.0,7.0,529.0,0.590339892665474,4.0,35.0,8.75,1.0,0.25,0.3345374449339207,0.04937881017261007,0.3547671840354767,1,0,299,0,2.0
C015641,1,127.0,7.0,567.86,81.12285714285714,11.0,15.0,7.0,5.0,6.0,490.0,0.40384615384615385,5.0,37.0,7.4,2.0,0.4,0.31345110132158593,0.028507315618968316,0.36585365853658536,0,0,336,1,3.0
C015642,1,693.0,1.0,36.41,36.41,1.0,15.0,1.0,1.0,1.0,0.0,1.0,4.0,10.0,2.5,3.0,0.75,0.17132158590308372,0.03437542837382944,0.36585365853658536,0,1,160,1,1.0
C015643,0,60.0,17.0,1273.42,74.90705882352941,29.0,16.176470588235293,16.0,4.0,10.0,629.0,0.7738998482549317,6.0,34.0,5.666666666666667,1.0,0.16666666666666666,0.3844669603524229,0.059892313571768246,0.3945480631276901,1,0,361,0,3.0
C015644,0,14.0,5.0,201.14,40.227999999999994,7.0,19.0,5.0,2.0,4.0,538.0,0.2640845070422535,1.0,3.0,3.0,0.0,0.0,0.2556079295154185,0.01652239751371861,0.4634146341463415,1,0,559,0,3.0
C015645,1,229.0,1.0,30.33,30.33,2.0,10.0,1.0,1.0,1.0,0.0,1.0,2.0,12.0,6.0,0.0,0.0,0.2993215859030837,0.03428506857537935,0.24390243902439024,0,1,62,1,2.0
C015646,0,39.0,18.0,4206.1,233.67222222222225,28.0,11.944444444444445,18.0,5.0,15.0,662.0,0.7803468208092486,7.0,32.0,4.571428571428571,0.0,0.0,0.4353599748269352,0.10563086070324162,0.2913279132791328,1,0,455,0,5.0
C015647,0,78.0,9.0,2014.6100000000001,223.84555555555556,14.0,9.444444444444445,8.0,5.0,6.0,571.0,0.4492512479201331,6.0,22.0,3.6666666666666665,2.0,0.3333333333333333,0.32456093979441997,0.0524716789206756,0.23035230352303523,1,0,329,0,1.0
C015648,1,244.0,3.0,58.32,19.44,4.0,3.3333333333333335,3.0,2.0,3.0,439.0,0.19189765458422176,2.0,13.0,6.5,0.0,0.0,0.30596475770925113,0.010085778371163185,0.08130081300813008,0,1,461,0,2.0
C015649,1,314.0,4.0,155.32999999999998,38.832499999999996,7.0,2.5,4.0,2.0,4.0,259.0,0.4152249134948097,4.0,23.0,5.75,0.0,0.0,0.3512863436123348,0.019837697352164913,0.06097560975609756,0,1,677,0,2.0
C015650,1,145.0,15.0,4390.95,292.72999999999996,23.0,16.0,14.0,5.0,12.0,577.0,0.7413509060955519,3.0,12.0,4.0,1.0,0.3333333333333333,0.26015712187958884,0.10321303119078945,0.3902439024390244,0,0,149,1,1.0
C015651,1,201.0,3.0,444.02,148.00666666666666,5.0,18.333333333333332,3.0,3.0,3.0,384.0,0.21739130434782608,4.0,14.0,3.5,1.0,0.25,0.2819647577092511,0.016655787015898094,0.44715447154471544,0,1,749,0,2.0
C015652,1,193.0,2.0,117.22,58.61,5.0,17.5,2.0,2.0,2.0,254.0,0.2112676056338028,3.0,20.0,6.666666666666667,0.0,0.0,0.3309765051395007,0.010626828281270966,0.4268292682926829,0,1,674,0,2.0
C015653,1,151.0,5.0,502.74,100.548,9.0,7.0,5.0,5.0,5.0,545.0,0.2608695652173913,1.0,1.0,1.0,0.0,0.0,0.2396079295154185,0.0208990650594281,0.17073170731707318,0,0,572,0,0.0
C015654,0,19.0,20.0,2322.04,116.102,34.0,15.0,19.0,5.0,13.0,700.0,0.8219178082191781,2.0,10.0,5.0,0.0,0.0,0.316431718061674,0.07996736019807885,0.36585365853658536,1,0,305,2,1.0
C015655,0,42.0,12.0,3059.87,254.98916666666665,20.0,14.583333333333334,12.0,4.0,9.0,686.0,0.5027932960893855,7.0,28.0,4.0,0.0,0.0,0.42285903083700443,0.07364920417516808,0.3556910569105691,1,0,266,2,3.0
C015656,0,90.0,5.0,202.41,40.482,8.0,27.0,5.0,3.0,5.0,300.0,0.45454545454545453,4.0,29.0,7.25,0.0,0.0,0.3646079295154185,0.02280047319335602,0.6585365853658537,1,0,143,0,3.0
C015657,0,24.0,21.0,3870.95,184.33095238095237,34.0,9.523809523809524,19.0,4.0,12.0,680.0,0.8873239436619718,2.0,14.0,7.0,0.0,0.0,0.3337533039647577,0.10513643506170765,0.23228803716608595,1,0,316,0,1.0
C015658,0,5.0,14.0,851.55,60.824999999999996,22.0,18.571428571428573,14.0,5.0,13.0,691.0,0.5825242718446602,3.0,22.0,7.333333333333333,1.0,0.3333333333333333,0.28550220264317183,0.04539155562392284,0.45296167247386765,1,0,324,2,1.0
C015659,0,48.0,17.0,1996.5100000000002,117.44176470588236,20.0,11.764705882352942,17.0,5.0,12.0,642.0,0.7589285714285715,1.0,4.0,4.0,1.0,1.0,0.0794669603524229,0.07111760519621796,0.2869440459110474,1,0,220,1,5.0
C015660,1,327.0,4.0,408.73,102.1825,6.0,0.0,4.0,3.0,4.0,163.0,0.6217616580310881,6.0,27.0,4.5,1.0,0.16666666666666666,0.3579530102790015,0.03039118685270801,0.0,0,1,431,0,2.0
C015661,0,6.0,6.0,847.52,141.25333333333333,9.0,15.833333333333334,6.0,4.0,5.0,609.0,0.28169014084507044,7.0,30.0,4.285714285714286,0.0,0.0,0.41721522970421654,0.027678228994741677,0.3861788617886179,1,0,220,0,1.0
C015662,0,10.0,16.0,2870.92,179.4325,21.0,18.125,15.0,5.0,9.0,715.0,0.6442953020134229,2.0,4.0,2.0,0.0,0.0,0.2871453744493392,0.07840392886523961,0.4420731707317073,1,0,660,1,1.0
C015663,1,730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,4.0,2.0,0.4,0.277,0.0,0.0,0,1,684,1,2.0
C015664,1,161.0,6.0,991.26,165.21,8.0,11.666666666666666,6.0,3.0,5.0,311.0,0.5278592375366569,3.0,5.0,1.6666666666666667,1.0,0.3333333333333333,0.2295961820851689,0.037904427798686885,0.2845528455284553,0,0,520,1,1.0
C015665,0,56.0,19.0,5081.889999999999,267.4678947368421,32.0,8.421052631578947,17.0,5.0,13.0,665.0,0.8201438848920863,2.0,11.0,5.5,1.0,0.5,0.21911013215859032,0.11898367885544818,0.2053915275994865,1,0,375,1,3.0
C015666,0,46.0,3.0,208.15,69.38333333333334,3.0,15.0,3.0,2.0,2.0,467.0,0.18108651911468812,1.0,1.0,1.0,0.0,0.0,0.23696475770925113,0.011957232147057928,0.36585365853658536,1,0,148,0,2.0
C015667,0,49.0,8.0,810.45,101.30625,13.0,16.875,8.0,4.0,6.0,605.0,0.3779527559055118,8.0,45.0,5.625,2.0,0.25,0.4055726872246696,0.03223256961067811,0.4115853658536585,1,0,229,0,3.0
C015668,0,37.0,8.0,981.8800000000001,122.73500000000001,15.0,16.875,8.0,4.0,6.0,675.0,0.3404255319148936,5.0,14.0,2.8,2.0,0.4,0.2779726872246696,0.03354705599143559,0.4115853658536585,1,0,643,1,4.0
C015669,0,19.0,15.0,930.74,62.04933333333334,20.0,9.333333333333334,14.0,4.0,11.0,646.0,0.665680473372781,9.0,43.0,4.777777777777778,3.0,0.3333333333333333,0.41637934410181104,0.049301260792297026,0.22764227642276424,1,0,368,2,4.0
C015670,0,22.0,7.0,237.15,33.878571428571426,10.0,17.142857142857142,7.0,5.0,6.0,583.0,0.3425774877650897,1.0,9.0,9.0,0.0,0.0,0.3062511013215859,0.021578867885141677,0.4181184668989547,1,0,145,0,4.0
C015671,1,113.0,5.0,1106.27,221.254,8.0,6.0,5.0,4.0,4.0,578.0,0.2467105263157895,3.0,10.0,3.3333333333333335,1.0,0.3333333333333333,0.24160792951541854,0.029403297947894914,0.14634146341463414,0,0,633,0,1.0
C015672,1,424.0,1.0,2.48,2.48,1.0,10.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.24232158590308372,0.03387116719596569,0.24390243902439024,0,1,751,1,1.0
C015673,1,730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,3.0,1.0,0.3333333333333333,0.23233333333333336,0.0,0.0,0,1,575,0,1.0
C015674,1,115.0,7.0,933.2,133.31428571428572,11.0,12.857142857142858,7.0,3.0,7.0,569.0,0.3505843071786311,2.0,3.0,1.5,1.0,0.5,0.17125110132158589,0.03218656160704016,0.31358885017421606,0,0,225,0,1.0
C015675,1,230.0,4.0,1028.28,257.07,8.0,8.75,4.0,3.0,3.0,298.0,0.36585365853658536,5.0,24.0,4.8,0.0,0.0,0.3686863436123348,0.03118880439631307,0.21341463414634146,0,1,579,0,1.0
C015676,1,114.0,5.0,1700.1699999999998,340.034,6.0,20.0,5.0,3.0,5.0,430.0,0.32608695652173914,1.0,6.0,6.0,0.0,0.0,0.2796079295154185,0.04083830853040263,0.4878048780487805,0,0,671,1,1.0
C015677,0,1.0,29.0,6044.25,208.42241379310346,42.0,9.482758620689655,29.0,5.0,16.0,718.0,1.1631016042780749,4.0,20.0,5.0,1.0,0.25,0.3283259911894273,0.15620734386291008,0.23128679562657695,1,0,279,1,2.0
C015678,0,61.0,9.0,1903.35,211.48333333333332,13.0,18.333333333333332,9.0,4.0,7.0,594.0,0.43269230769230765,3.0,10.0,3.3333333333333335,1.0,0.3333333333333333,0.24689427312775333,0.05124484416823503,0.44715447154471544,1,0,521,0,0.0
C015679,0,18.0,25.0,2994.72,119.7888,33.0,15.6,24.0,5.0,11.0,705.0,1.0204081632653061,4.0,14.0,3.5,0.0,0.0,0.3610396475770925,0.10134204588253462,0.3804878048780488,1,0,728,0,2.0
C015680,0,14.0,12.0,2161.85,180.15416666666667,16.0,9.583333333333334,12.0,4.0,9.0,621.0,0.5529953917050692,2.0,17.0,8.5,0.0,0.0,0.3338590308370044,0.061952815859377945,0.233739837398374,1,0,118,1,2.0
C015681,0,34.0,5.0,316.71000000000004,63.342000000000006,10.0,5.0,5.0,3.0,5.0,624.0,0.2293577981651376,1.0,4.0,4.0,0.0,0.0,0.2636079295154185,0.017098737795760932,0.12195121951219512,1,0,680,0,1.0
C015682,0,21.0,37.0,7050.0199999999995,190.54108108108107,57.0,15.405405405405405,37.0,5.0,19.0,696.0,1.5289256198347108,0.0,0.0,0.0,0.0,0.0,0.2488986784140969,0.19094412991508541,0.37574159525379036,1,0,329,2,2.0
C015683,0,50.0,27.0,3906.46,144.6837037037037,42.0,11.481481481481481,26.0,5.0,18.0,647.0,1.1964549483013294,5.0,25.0,5.0,0.0,0.0,0.4006828193832599,0.12261940142728758,0.2800361336946703,1,0,744,2,1.0
C015684,0,28.0,3.0,200.51999999999998,66.83999999999999,3.0,6.666666666666667,3.0,1.0,3.0,289.0,0.2821316614420063,5.0,17.0,3.4,1.0,0.2,0.3161647577092511,0.015164527125175076,0.16260162601626016,1,0,565,0,4.0
C015685,0,17.0,13.0,3814.31,293.40846153846155,22.0,11.153846153846153,13.0,5.0,11.0,655.0,0.5693430656934307,3.0,22.0,7.333333333333333,2.0,0.6666666666666666,0.21751395007342145,0.0880194752124502,0.27204502814258913,1,0,540,1,3.0
C015686,1,354.0,2.0,219.54,109.77,3.0,20.0,2.0,2.0,2.0,75.0,0.5714285714285714,6.0,19.0,3.1666666666666665,0.0,0.0,0.37797650513950076,0.0239836154671284,0.4878048780487805,0,1,510,0,2.0
C015687,0,45.0,6.0,391.32,65.22,9.0,12.5,6.0,3.0,5.0,449.0,0.3757828810020877,2.0,12.0,6.0,0.0,0.0,0.3059295154185022,0.0239904825050146,0.3048780487804878,1,0,336,1,1.0
C015688,1,181.0,12.0,966.93,80.5775,16.0,11.25,11.0,5.0,10.0,382.0,0.8737864077669903,2.0,2.0,1.0,1.0,0.5,0.1738590308370044,0.053765564381030896,0.27439024390243905,0,1,182,1,0.0
C015689,0,2.0,1.0,82.43,82.43,2.0,15.0,1.0,1.0,1.0,0.0,1.0,5.0,25.0,5.0,0.0,0.0,0.3663215859030837,0.03505936882196648,0.36585365853658536,1,0,353,0,2.0
C015690,0,75.0,6.0,462.6,77.10000000000001,10.0,7.5,6.0,4.0,6.0,588.0,0.2912621359223301,4.0,18.0,4.5,1.0,0.25,0.2939295154185022,0.022272190140343887,0.18292682926829268,1,0,140,0,2.0
C015691,0,32.0,23.0,2935.0299999999997,127.60999999999999,33.0,18.91304347826087,22.0,5.0,15.0,663.0,0.9956709956709956,2.0,8.0,4.0,0.0,0.0,0.3123964757709251,0.0977002486060507,0.46129374337221635,1,0,119,0,1.0
C015692,1,189.0,5.0,2959.7300000000005,591.9460000000001,9.0,11.0,4.0,3.0,4.0,460.0,0.3061224489795918,4.0,15.0,3.75,0.0,0.0,0.3366079295154185,0.057930672513774,0.2682926829268293,0,1,109,0,4.0
C015693,1,106.0,3.0,1281.53,427.1766666666667,4.0,13.333333333333334,3.0,3.0,3.0,86.0,0.7758620689655172,2.0,5.0,2.5,2.0,1.0,0.0739647577092511,0.04745596893407949,0.3252032520325203,0,0,688,0,2.0
C015694,0,21.0,29.0,3356.86,115.75379310344827,42.0,15.344827586206897,27.0,5.0,16.0,696.0,1.1983471074380165,5.0,20.0,4.0,2.0,0.4,0.3153259911894273,0.11548440786261735,0.3742640874684609,1,0,747,2,0.0
C015695,0,39.0,16.0,3608.56,225.535,24.0,16.5625,16.0,5.0,10.0,673.0,0.6827880512091038,5.0,17.0,3.4,1.0,0.2,0.3333453744493392,0.09160247141406577,0.40396341463414637,1,0,722,1,1.0
C015696,0,11.0,9.0,4804.75,533.8611111111111,15.0,13.333333333333334,9.0,4.0,8.0,655.0,0.39416058394160586,3.0,12.0,4.0,0.0,0.0,0.3188942731277533,0.09309861182983004,0.3252032520325203,1,0,97,0,2.0
C015697,0,55.0,4.0,269.61,67.4025,7.0,7.5,4.0,3.0,4.0,221.0,0.4780876494023904,4.0,23.0,5.75,0.0,0.0,0.3512863436123348,0.02360199038564938,0.18292682926829268,1,0,686,0,3.0
C015698,0,21.0,18.0,3278.4500000000003,182.13611111111112,30.0,15.833333333333334,16.0,4.0,10.0,706.0,0.733695652173913,4.0,13.0,3.25,0.0,0.0,0.3497885462555066,0.0883694383522302,0.3861788617886179,1,0,86,1,2.0
C015699,1,225.0,6.0,429.9,71.64999999999999,9.0,16.666666666666668,6.0,3.0,5.0,464.0,0.36437246963562747,5.0,22.0,4.4,2.0,0.4,0.2881295154185022,0.024188865769439138,0.40650406504065045,0,1,364,1,0.0
C015700,0,5.0,49.0,7704.74,157.2395918367347,83.0,16.836734693877553,47.0,5.0,21.0,722.0,1.9547872340425532,1.0,8.0,8.0,0.0,0.0,0.35375770925110134,0.22437846729448352,0.41065206570433055,1,0,373,2,4.0
C015701,0,71.0,7.0,821.13,117.30428571428571,10.0,22.142857142857142,7.0,3.0,6.0,339.0,0.5691056910569106,5.0,24.0,4.8,0.0,0.0,0.3726511013215859,0.03770236221805471,0.5400696864111498,1,0,334,1,3.0
C015702,0,26.0,48.0,7069.02,147.27125,65.0,16.145833333333332,46.0,5.0,21.0,687.0,2.00836820083682,5.0,22.0,4.4,2.0,0.4,0.34363612334801763,0.2157204989984878,0.3938008130081301,1,0,469,1,4.0
C015703,1,730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,17.0,3.4,1.0,0.2,0.31220000000000003,0.0,0.0,0,1,707,0,4.0
C015704,0,45.0,8.0,1992.12,249.015,11.0,7.5,8.0,5.0,7.0,642.0,0.35714285714285715,5.0,14.0,2.8,1.0,0.2,0.31797268722466965,0.049110438620530605,0.18292682926829268,1,0,229,1,0.0
C015705,1,730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,0.257,0.0,0.0,0,1,58,0,0.0
C015706,0,26.0,12.0,1633.27,136.10583333333332,22.0,8.333333333333334,12.0,4.0,11.0,566.0,0.6040268456375839,2.0,8.0,4.0,0.0,0.0,0.2978590308370044,0.05577422980821588,0.20325203252032523,1,0,245,1,0.0
C015707,0,42.0,11.0,1475.57,134.14272727272726,14.0,10.0,11.0,4.0,10.0,677.0,0.4667609618104668,4.0,13.0,3.25,1.0,0.25,0.29053744493392075,0.047948620144441484,0.24390243902439024,1,0,47,1,2.0
C015708,0,56.0,21.0,2521.7,120.08095238095237,35.0,10.476190476190476,21.0,5.0,15.0,667.0,0.9038737446197991,5.0,25.0,5.0,2.0,0.4,0.3127533039647577,0.08756977022780188,0.25551684088269455,1,0,240,0,0.0
C015709,0,42.0,15.0,1471.68,98.11200000000001,22.0,11.333333333333334,15.0,5.0,11.0,677.0,0.6364922206506365,3.0,8.0,2.6666666666666665,0.0,0.0,0.31615712187958883,0.05735225523626461,0.2764227642276423,1,0,364,0,2.0
C015710,1,233.0,3.0,153.04000000000002,51.01333333333334,5.0,10.0,3.0,2.0,3.0,278.0,0.2922077922077922,4.0,8.0,2.0,0.0,0.0,0.3199647577092511,0.014790024715754755,0.24390243902439024,0,1,374,0,2.0
C015711,0,39.0,4.0,186.32,46.58,5.0,21.25,4.0,2.0,3.0,534.0,0.2127659574468085,2.0,8.0,4.0,0.0,0.0,0.2872863436123348,0.01364476784201597,0.5182926829268293,1,0,718,1,5.0
C015712,0,8.0,13.0,960.38,73.87538461538462,19.0,13.846153846153847,13.0,4.0,11.0,709.0,0.5277401894451962,1.0,3.0,3.0,0.0,0.0,0.2661806167400881,0.044237699313642784,0.3377110694183865,1,0,640,2,3.0
C015713,0,2.0,31.0,2712.44,87.49806451612903,45.0,14.67741935483871,28.0,5.0,18.0,722.0,1.2367021276595744,0.0,0.0,0.0,0.0,0.0,0.24096916299559473,0.10813851247891362,0.35798583792289534,1,0,440,3,2.0
C015714,1,730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,24.0,4.8,0.0,0.0,0.3634,0.0,0.0,0,1,127,0,3.0
C015715,0,59.0,4.0,1420.6,355.15,7.0,10.0,4.0,2.0,4.0,613.0,0.18662519440124417,8.0,36.0,4.5,2.0,0.25,0.39128634361233483,0.03112932610317932,0.24390243902439024,1,0,560,0,2.0
C015716,0,55.0,16.0,2280.13,142.508125,26.0,19.0625,16.0,5.0,11.0,582.0,0.7843137254901962,1.0,3.0,3.0,0.0,0.0,0.2701453744493392,0.07519608105478505,0.4649390243902439,1,0,561,0,5.0
C015717,0,9.0,8.0,879.29,109.91125,13.0,25.0,8.0,4.0,8.0,489.0,0.4624277456647399,8.0,36.0,4.5,1.0,0.125,0.4215726872246696,0.03603179496915498,0.6097560975609756,1,0,216,0,3.0
C015718,1,423.0,4.0,114.66,28.665,4.0,17.5,2.0,1.0,1.0,234.0,0.45454545454545453,2.0,8.0,4.0,0.0,0.0,0.2872863436123348,0.01858372809827819,0.4268292682926829,0,1,192,0,0.0
C015719,1,419.0,1.0,250.47,250.47,2.0,25.0,1.0,1.0,1.0,0.0,1.0,2.0,8.0,4.0,0.0,0.0,0.2833215859030837,0.037556747198866716,0.6097560975609756,0,1,262,0,2.0
C015720,0,6.0,16.0,1866.2,116.6375,25.0,8.125,16.0,4.0,12.0,718.0,0.6417112299465241,6.0,25.0,4.166666666666667,1.0,0.16666666666666666,0.3711453744493392,0.06435792447046108,0.19817073170731708,1,0,360,2,1.0
C015721,0,48.0,8.0,362.05,45.25625,13.0,13.125,8.0,3.0,6.0,665.0,0.3453237410071942,4.0,22.0,5.5,0.0,0.0,0.3545726872246696,0.024496232928105217,0.3201219512195122,1,0,122,0,1.0
C015722,0,11.0,5.0,252.35999999999999,50.471999999999994,5.0,9.0,5.0,4.0,5.0,500.0,0.2830188679245283,2.0,10.0,5.0,1.0,0.5,0.1966079295154185,0.017905867527815866,0.21951219512195122,1,0,633,0,2.0
C015723,1,93.0,7.0,861.31,123.0442857142857,13.0,10.714285714285714,7.0,5.0,6.0,496.0,0.3992395437262357,4.0,26.0,6.5,2.0,0.5,0.2612511013215859,0.03271712441957015,0.26132404181184665,0,0,543,0,0.0
C015724,0,5.0,71.0,8810.45,124.09084507042255,117.0,14.788732394366198,69.0,5.0,23.0,695.0,2.9379310344827583,3.0,14.0,4.666666666666667,1.0,0.3333333333333333,0.3394992657856094,0.29448002486159114,0.36070079010649264,1,0,321,2,1.0
C015725,0,3.0,16.0,2383.67,148.979375,21.0,15.0,15.0,5.0,12.0,726.0,0.6349206349206349,5.0,20.0,4.0,0.0,0.0,0.3781453744493392,0.07085442867843852,0.36585365853658536,1,0,502,0,4.0
C015726,1,219.0,1.0,91.87,91.87,1.0,30.0,1.0,1.0,1.0,0.0,1.0,2.0,8.0,4.0,1.0,0.5,0.1833215859030837,0.03519966429850742,0.7317073170731707,0,1,294,1,4.0
C015727,1,164.0,3.0,148.67000000000002,49.55666666666667,5.0,15.0,3.0,3.0,3.0,254.0,0.31690140845070425,6.0,15.0,2.5,1.0,0.16666666666666666,0.3406314243759178,0.01553659569067216,0.36585365853658536,0,0,412,1,2.0
C015728,0,78.0,9.0,631.92,70.21333333333332,12.0,10.0,9.0,4.0,9.0,649.0,0.3976435935198822,5.0,16.0,3.2,1.0,0.2,0.32249427312775336,0.031197273228396407,0.24390243902439024,1,0,760,0,3.0
C015729,0,34.0,6.0,120.28,20.046666666666667,8.0,16.666666666666668,6.0,4.0,5.0,530.0,0.3214285714285714,5.0,21.0,4.2,0.0,0.0,0.3665295154185022,0.018176068424988895,0.40650406504065045,1,0,638,0,1.0
C015730,1,146.0,2.0,88.24000000000001,44.120000000000005,3.0,5.0,2.0,2.0,2.0,323.0,0.16997167138810196,3.0,10.0,3.3333333333333335,0.0,0.0,0.3043098384728341,0.0088390067604999,0.12195121951219512,0,0,581,0,2.0
C015731,1,730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,3.3333333333333335,2.0,0.6666666666666666,0.16833333333333333,0.0,0.0,0,1,677,0,3.0
C015732,0,37.0,9.0,1958.66,217.6288888888889,11.0,9.444444444444445,9.0,4.0,6.0,574.0,0.4470198675496689,3.0,13.0,4.333333333333333,0.0,0.0,0.32156093979441996,0.05253770366974551,0.23035230352303523,1,0,509,0,0.0
C015733,0,86.0,7.0,1418.76,202.68,12.0,10.0,7.0,3.0,6.0,568.0,0.3511705685618729,2.0,8.0,4.0,0.0,0.0,0.29125110132158594,0.039422128127044535,0.24390243902439024,1,0,504,0,3.0
C015734,0,48.0,42.0,4492.48,106.96380952380952,62.0,15.595238095238095,42.0,5.0,18.0,666.0,1.8103448275862069,4.0,7.0,1.75,0.0,0.0,0.3695066079295154,0.16703723012862515,0.3803716608594657,1,0,209,2,1.0
C015735,0,40.0,25.0,1783.22,71.3288,37.0,17.4,25.0,5.0,15.0,683.0,1.0518934081346425,4.0,23.0,5.75,1.0,0.25,0.32903964757709253,0.08534255145281569,0.424390243902439,1,0,370,1,2.0
C015736,0,79.0,8.0,565.04,70.63,11.0,3.75,8.0,4.0,7.0,456.0,0.4938271604938272,5.0,19.0,3.8,0.0,0.0,0.36597268722466963,0.03239336416840164,0.09146341463414634,1,0,480,2,2.0
C015737,0,48.0,17.0,4421.49,260.0876470588235,28.0,11.470588235294118,17.0,5.0,11.0,671.0,0.7275320970042796,5.0,27.0,5.4,1.0,0.2,0.35066696035242295,0.1061253986456452,0.2797704447632712,1,0,485,1,0.0
C015738,0,9.0,25.0,3087.6,123.50399999999999,37.0,8.4,23.0,5.0,15.0,684.0,1.050420168067227,6.0,29.0,4.833333333333333,1.0,0.16666666666666666,0.3883729809104259,0.10273783451466517,0.20487804878048782,1,0,758,1,1.0
C015739,1,157.0,7.0,360.13,51.44714285714286,12.0,26.428571428571427,7.0,4.0,6.0,500.0,0.3962264150943396,9.0,48.0,5.333333333333333,2.0,0.2222222222222222,0.43247332354380813,0.025169661246873188,0.6445993031358884,0,0,390,0,0.0
C015740,0,12.0,43.0,8007.43,186.2193023255814,74.0,13.488372093023257,40.0,5.0,20.0,710.0,1.7432432432432432,4.0,14.0,3.5,1.0,0.25,0.3348281938325991,0.21512880931349068,0.3289846851956892,1,0,68,1,3.0
C015741,1,93.0,13.0,2548.41,196.03153846153845,20.0,18.076923076923077,13.0,4.0,10.0,560.0,0.6610169491525424,5.0,27.0,5.4,1.0,0.2,0.34538061674008813,0.07221863006878483,0.44090056285178236,0,0,241,1,2.0
C015742,0,72.0,2.0,151.21,75.605,3.0,17.5,2.0,2.0,2.0,11.0,1.4634146341463414,3.0,8.0,2.6666666666666665,1.0,0.3333333333333333,0.2323098384728341,0.0522818350562339,0.4268292682926829,1,0,577,0,4.0
C015743,1,91.0,4.0,260.24,65.06,5.0,7.5,4.0,2.0,4.0,515.0,0.2201834862385321,2.0,16.0,8.0,0.0,0.0,0.3192863436123348,0.014987118243654358,0.18292682926829268,0,0,656,0,1.0
C015744,0,17.0,4.0,149.93,37.4825,6.0,11.25,4.0,4.0,4.0,475.0,0.23762376237623759,2.0,4.0,2.0,0.0,0.0,0.27128634361233483,0.013920859498586364,0.27439024390243905,1,0,127,0,2.0
C015745,0,16.0,12.0,2026.05,168.8375,19.0,12.083333333333334,11.0,4.0,11.0,691.0,0.4993065187239944,0.0,0.0,0.0,0.0,0.0,0.21585903083700442,0.05719930756905063,0.29471544715447157,1,0,518,0,1.0
C015746,0,45.0,42.0,5592.42,133.15285714285716,59.0,14.166666666666666,41.0,5.0,24.0,664.0,1.8155619596541788,4.0,17.0,4.25,1.0,0.25,0.3395066079295154,0.1825849073713108,0.34552845528455284,1,0,648,2,2.0
C015747,0,80.0,8.0,345.71999999999997,43.214999999999996,7.0,9.375,8.0,3.0,6.0,626.0,0.36585365853658536,4.0,19.0,4.75,0.0,0.0,0.3485726872246696,0.0249282232212049,0.22865853658536586,1,0,662,0,3.0
