session_id,date,customer_id,channel,pages_viewed,cart_abandoned
S0082191,2024-06-12,,Email,5,1
S0082192,2026-01-29,,Social,3,0
S0082193,2025-12-11,,Referral,5,0
S0082194,2024-04-24,,Paid Search,4,0
S0082195,2025-04-07,,Paid Search,2,0
S0082196,2024-12-31,,Email,1,0
S0082197,2025-11-12,,Direct,11,0
S0082198,2024-05-29,,Organic Search,1,0
S0082199,2024-12-09,,Social,18,0
S0082200,2025-10-24,,Referral,6,0
S0082201,2025-05-28,,Organic Search,11,0
S0082202,2025-01-17,,Organic Search,2,0
S0082203,2024-09-03,,Direct,3,0
S0082204,2024-06-11,,Social,6,0
S0082205,2024-03-10,,Direct,11,1
S0082206,2024-02-06,,Email,3,0
S0082207,2025-02-21,,Direct,1,0
S0082208,2025-09-25,,Organic Search,4,1
S0082209,2025-12-31,,Paid Search,9,0
S0082210,2025-08-01,,Referral,3,0
S0082211,2024-06-03,,Organic Search,11,0
S0082212,2024-07-15,,Direct,1,0
S0082213,2025-01-12,,Social,2,1
S0082214,2024-07-05,,Email,7,0
S0082215,2024-09-17,,Direct,6,0
S0082216,2025-06-25,,Organic Search,3,0
S0082217,2024-05-30,,Paid Search,4,0
S0082218,2025-02-16,,Social,4,0
S0082219,2024-10-16,,Social,3,0
S0082220,2024-09-01,,Referral,1,0
S0082221,2025-04-24,,Organic Search,1,0
S0082222,2024-02-13,,Organic Search,4,0
S0082223,2024-08-31,,Social,3,0
S0082224,2025-05-19,,Organic Search,13,0
S0082225,2025-06-21,,Paid Search,1,0
S0082226,2025-08-17,,Direct,3,0
S0082227,2025-09-25,,Direct,5,1
S0082228,2025-03-26,,Social,7,0
S0082229,2024-04-29,,Organic Search,7,0
S0082230,2024-06-14,,Social,2,1
S0082231,2025-08-04,,Paid Search,5,0
S0082232,2025-08-31,,Email,2,0
S0082233,2026-01-30,,Direct,5,0
S0082234,2024-09-08,,Paid Search,7,0
S0082235,2024-05-26,,Organic Search,4,0
S0082236,2024-08-10,,Paid Search,2,0
S0082237,2025-03-26,,Social,3,0
S0082238,2024-12-31,,Direct,2,1
S0082239,2025-05-21,,Email,3,0
S0082240,2025-03-25,,Direct,2,1
S0082241,2024-09-05,,Paid Search,1,1
S0082242,2025-12-13,,Organic Search,1,0
S0082243,2025-01-23,,Direct,1,1
S0082244,2024-06-21,,Social,3,0
S0082245,2024-12-18,,Organic Search,11,0
S0082246,2025-11-10,,Referral,2,0
S0082247,2024-03-15,,Referral,2,0
S0082248,2025-04-22,,Social,5,0
S0082249,2025-10-14,,Organic Search,2,0
S0082250,2026-01-20,,Organic Search,4,0
S0082251,2025-03-24,,Direct,6,0
S0082252,2025-07-07,,Social,5,0
S0082253,2025-05-18,,Direct,4,1
S0082254,2024-03-03,,Paid Search,17,1
S0082255,2025-07-03,,Direct,1,0
S0082256,2024-05-16,,Social,5,1
S0082257,2025-11-25,,Direct,3,0
S0082258,2025-10-17,,Organic Search,6,0
S0082259,2025-05-14,,Social,1,0
S0082260,2025-05-17,,Organic Search,6,0
S0082261,2025-10-04,,Direct,2,0
S0082262,2025-02-23,,Direct,6,0
S0082263,2025-11-19,,Direct,4,1
S0082264,2024-05-10,,Organic Search,2,1
S0082265,2025-01-21,,Social,4,0
S0082266,2024-05-01,,Organic Search,3,0
S0082267,2024-09-01,,Paid Search,1,1
S0082268,2025-01-10,,Social,11,0
S0082269,2025-09-04,,Direct,3,0
S0082270,2024-09-07,,Social,2,0
S0082271,2025-06-12,,Organic Search,7,1
S0082272,2025-11-10,,Organic Search,5,0
S0082273,2024-07-05,,Email,1,0
S0082274,2025-07-28,,Organic Search,7,0
S0082275,2024-04-28,,Social,5,1
S0082276,2024-02-10,,Organic Search,5,0
S0082277,2025-01-18,,Direct,4,1
S0082278,2024-07-06,,Organic Search,5,0
S0082279,2024-02-15,,Email,8,1
S0082280,2025-05-20,,Direct,3,1
S0082281,2024-02-27,,Paid Search,3,0
S0082282,2024-03-26,,Organic Search,2,0
S0082283,2024-03-30,,Direct,4,0
S0082284,2024-11-08,,Paid Search,7,0
S0082285,2024-07-27,,Social,2,0
S0082286,2025-08-07,,Referral,1,0
S0082287,2025-06-28,,Email,4,0
S0082288,2025-02-08,,Social,15,0
S0082289,2025-03-19,,Paid Search,1,0
S0082290,2024-11-02,,Social,1,0
S0082291,2025-09-10,,Paid Search,3,0
S0082292,2024-03-15,,Paid Search,1,0
S0082293,2024-07-01,,Organic Search,4,0
S0082294,2025-10-22,,Organic Search,2,0
S0082295,2025-09-16,,Organic Search,8,0
S0082296,2025-11-08,,Direct,8,0
S0082297,2025-11-06,,Organic Search,3,0
S0082298,2025-08-16,,Email,5,0
S0082299,2025-12-02,,Organic Search,1,0
S0082300,2025-04-19,,Email,1,1
S0082301,2025-02-26,,Email,5,0
S0082302,2024-02-22,,Organic Search,5,0
S0082303,2024-09-19,,Referral,3,0
S0082304,2025-09-03,,Organic Search,2,0
S0082305,2024-12-23,,Organic Search,2,0
S0082306,2025-02-05,,Direct,2,1
S0082307,2025-07-01,,Organic Search,9,0
S0082308,2024-09-17,,Direct,4,0
S0082309,2025-01-18,,Organic Search,2,0
S0082310,2025-10-29,,Email,4,0
S0082311,2025-12-11,,Paid Search,1,1
S0082312,2025-09-13,,Social,16,1
S0082313,2024-10-02,,Paid Search,1,0
S0082314,2025-02-28,,Paid Search,2,0
S0082315,2024-04-25,,Organic Search,5,0
S0082316,2024-04-30,,Referral,3,0
S0082317,2024-06-19,,Organic Search,2,0
S0082318,2025-11-02,,Paid Search,7,0
S0082319,2026-01-20,,Email,1,0
S0082320,2025-12-13,,Email,7,0
S0082321,2024-08-28,,Social,9,0
S0082322,2025-03-21,,Direct,7,0
S0082323,2025-05-23,,Organic Search,2,0
S0082324,2025-09-26,,Organic Search,8,0
S0082325,2024-05-06,,Email,1,0
S0082326,2025-05-23,,Organic Search,2,1
S0082327,2024-02-19,,Direct,1,0
S0082328,2024-12-20,,Referral,2,0
S0082329,2025-05-05,,Paid Search,2,0
S0082330,2025-04-26,,Social,2,1
S0082331,2024-07-27,,Direct,1,1
S0082332,2025-11-24,,Social,1,0
S0082333,2024-07-16,,Paid Search,3,0
S0082334,2024-08-14,,Organic Search,1,1
S0082335,2025-01-25,,Social,27,0
S0082336,2025-01-13,,Social,8,0
S0082337,2025-06-08,,Paid Search,4,0
S0082338,2024-12-15,,Organic Search,7,0
S0082339,2024-08-13,,Email,5,1
S0082340,2024-05-16,,Paid Search,4,0
S0082341,2025-07-03,,Organic Search,3,0
S0082342,2024-10-29,,Organic Search,1,0
S0082343,2024-10-24,,Paid Search,4,1
S0082344,2025-05-21,,Organic Search,3,0
S0082345,2024-09-21,,Direct,7,1
S0082346,2025-10-07,,Organic Search,11,0
S0082347,2024-10-08,,Direct,2,0
S0082348,2024-06-09,,Organic Search,4,0
S0082349,2024-06-18,,Social,7,0
S0082350,2026-01-16,,Organic Search,2,0
S0082351,2025-09-17,,Organic Search,3,0
S0082352,2025-07-22,,Social,8,0
S0082353,2024-10-07,,Organic Search,9,0
S0082354,2025-01-05,,Organic Search,4,0
S0082355,2025-06-27,,Direct,3,1
S0082356,2025-03-21,,Paid Search,13,0
S0082357,2024-03-04,,Organic Search,1,1
S0082358,2024-10-31,,Email,3,0
S0082359,2024-10-29,,Referral,2,1
S0082360,2025-12-30,,Direct,2,0
S0082361,2024-06-24,,Organic Search,1,0
S0082362,2024-05-09,,Organic Search,2,0
S0082363,2025-12-31,,Organic Search,2,1
S0082364,2025-12-23,,Social,16,0
S0082365,2025-06-19,,Email,4,0
S0082366,2025-09-17,,Social,2,0
S0082367,2025-12-09,,Email,3,0
S0082368,2024-04-15,,Social,3,0
S0082369,2025-12-19,,Organic Search,8,0
S0082370,2025-09-27,,Organic Search,2,0
S0082371,2025-12-07,,Social,2,1
S0082372,2024-02-07,,Organic Search,7,0
S0082373,2025-10-09,,Direct,9,0
S0082374,2025-11-24,,Organic Search,2,1
S0082375,2024-06-11,,Direct,1,0
S0082376,2024-10-20,,Organic Search,1,0
S0082377,2025-08-17,,Social,10,0
S0082378,2025-07-16,,Direct,2,1
S0082379,2024-12-23,,Email,7,1
S0082380,2025-03-29,,Paid Search,5,0
S0082381,2025-03-04,,Direct,4,0
S0082382,2024-09-21,,Paid Search,7,0
S0082383,2025-01-09,,Social,1,0
S0082384,2024-06-06,,Paid Search,5,0
S0082385,2025-05-04,,Direct,4,1
S0082386,2024-08-12,,Organic Search,3,0
S0082387,2024-10-28,,Email,4,1
S0082388,2024-03-28,,Paid Search,1,0
S0082389,2024-06-15,,Organic Search,5,0
S0082390,2024-10-05,,Direct,4,0
S0082391,2025-07-07,,Direct,5,0
S0082392,2024-11-12,,Direct,12,0
S0082393,2025-07-15,,Direct,2,0
S0082394,2024-12-29,,Direct,6,0
S0082395,2025-10-06,,Social,4,1
S0082396,2025-07-12,,Paid Search,3,0
S0082397,2024-06-25,,Organic Search,3,0
S0082398,2024-12-05,,Paid Search,6,0
S0082399,2025-07-12,,Direct,10,1
S0082400,2024-09-26,,Organic Search,1,0
S0082401,2024-11-14,,Paid Search,3,0
S0082402,2025-06-12,,Organic Search,10,0
S0082403,2024-07-27,,Direct,3,0
S0082404,2024-06-09,,Organic Search,3,0
S0082405,2025-05-21,,Direct,5,0
S0082406,2024-02-02,,Organic Search,2,0
S0082407,2024-02-12,,Organic Search,8,0
S0082408,2025-05-26,,Social,9,0
S0082409,2025-04-27,,Paid Search,2,1
S0082410,2024-05-27,,Email,5,0
S0082411,2025-03-11,,Direct,1,0
S0082412,2024-10-07,,Referral,1,0
S0082413,2025-10-16,,Social,1,0
S0082414,2024-08-03,,Organic Search,10,0
S0082415,2024-07-19,,Direct,5,0
S0082416,2024-10-21,,Direct,1,0
S0082417,2024-09-08,,Social,1,1
S0082418,2025-02-09,,Paid Search,6,0
S0082419,2024-06-20,,Organic Search,6,0
S0082420,2025-10-07,,Email,1,0
S0082421,2024-08-05,,Organic Search,3,1
S0082422,2024-04-28,,Organic Search,2,0
S0082423,2025-09-24,,Social,1,0
S0082424,2025-07-10,,Direct,4,1
S0082425,2025-04-26,,Direct,10,0
S0082426,2024-12-27,,Organic Search,8,0
S0082427,2025-12-15,,Direct,5,0
S0082428,2024-08-04,,Referral,3,0
S0082429,2025-08-13,,Organic Search,6,1
S0082430,2025-08-02,,Email,1,0
S0082431,2025-03-11,,Direct,2,0
S0082432,2025-05-23,,Email,6,1
S0082433,2025-09-25,,Organic Search,10,0
S0082434,2025-06-11,,Organic Search,3,1
S0082435,2024-12-23,,Paid Search,1,0
S0082436,2025-12-12,,Direct,1,0
S0082437,2025-12-30,,Social,2,0
S0082438,2025-04-05,,Paid Search,5,0
S0082439,2024-11-25,,Paid Search,15,1
S0082440,2025-10-12,,Organic Search,2,0
S0082441,2025-07-28,,Organic Search,4,0
S0082442,2024-09-26,,Organic Search,3,0
S0082443,2025-12-01,,Email,3,0
S0082444,2024-12-24,,Direct,4,1
S0082445,2026-01-04,,Social,4,0
S0082446,2024-09-30,,Referral,6,0
S0082447,2024-02-11,,Direct,5,0
S0082448,2024-04-11,,Direct,2,0
S0082449,2025-01-31,,Organic Search,2,0
S0082450,2024-07-31,,Email,15,0
S0082451,2024-05-01,,Organic Search,6,0
S0082452,2025-12-18,,Social,2,0
S0082453,2025-09-29,,Referral,4,0
S0082454,2024-11-29,,Organic Search,1,0
S0082455,2024-04-23,,Organic Search,5,0
S0082456,2025-08-25,,Direct,5,0
S0082457,2024-12-02,,Direct,2,0
S0082458,2025-07-07,,Direct,4,0
S0082459,2024-02-24,,Paid Search,5,1
S0082460,2025-12-10,,Paid Search,4,0
S0082461,2024-11-29,,Organic Search,1,0
S0082462,2025-03-20,,Direct,3,0
S0082463,2026-01-28,,Referral,1,1
S0082464,2024-11-29,,Social,3,0
S0082465,2025-09-14,,Organic Search,5,0
S0082466,2024-06-01,,Organic Search,5,1
S0082467,2025-10-19,,Organic Search,4,0
S0082468,2025-01-20,,Paid Search,3,0
S0082469,2025-07-26,,Organic Search,1,0
S0082470,2025-06-08,,Direct,12,0
S0082471,2024-09-23,,Organic Search,1,0
S0082472,2025-04-04,,Social,2,0
S0082473,2025-05-20,,Organic Search,4,0
S0082474,2024-10-25,,Organic Search,5,0
S0082475,2024-07-23,,Referral,9,0
S0082476,2024-08-04,,Social,1,0
S0082477,2024-07-21,,Paid Search,6,0
S0082478,2025-04-06,,Direct,4,0
S0082479,2025-10-08,,Paid Search,15,0
S0082480,2025-03-02,,Organic Search,7,0
S0082481,2025-02-04,,Organic Search,1,0
S0082482,2025-09-10,,Direct,2,0
S0082483,2024-12-24,,Organic Search,3,0
S0082484,2024-10-09,,Organic Search,4,1
S0082485,2024-07-17,,Direct,4,0
S0082486,2026-01-09,,Email,10,0
S0082487,2025-05-15,,Direct,4,0
S0082488,2025-04-29,,Organic Search,3,1
S0082489,2025-07-04,,Direct,4,0
S0082490,2024-10-27,,Organic Search,8,0
S0082491,2025-04-11,,Organic Search,6,1
S0082492,2026-01-29,,Direct,6,0
S0082493,2025-06-29,,Paid Search,18,1
S0082494,2024-05-09,,Organic Search,6,0
S0082495,2025-08-27,,Email,5,0
S0082496,2024-06-20,,Direct,4,0
S0082497,2024-04-07,,Social,4,0
S0082498,2025-04-25,,Organic Search,13,1
S0082499,2025-11-11,,Organic Search,7,0
S0082500,2025-07-08,,Paid Search,16,0
S0082501,2025-11-29,,Organic Search,2,0
S0082502,2024-02-16,,Email,7,1
S0082503,2024-04-10,,Organic Search,12,0
S0082504,2025-06-04,,Direct,10,0
S0082505,2024-10-02,,Organic Search,4,0
S0082506,2024-07-12,,Organic Search,3,0
S0082507,2025-02-04,,Organic Search,7,0
S0082508,2024-12-19,,Email,2,0
S0082509,2024-07-02,,Social,3,1
S0082510,2024-04-25,,Direct,7,1
S0082511,2025-07-30,,Paid Search,4,0
S0082512,2024-08-18,,Organic Search,1,0
S0082513,2025-05-11,,Direct,5,0
S0082514,2025-06-15,,Paid Search,5,0
S0082515,2024-03-08,,Organic Search,4,0
S0082516,2026-01-22,,Paid Search,1,0
S0082517,2024-09-22,,Email,2,0
S0082518,2024-09-14,,Paid Search,3,1
S0082519,2025-01-31,,Paid Search,4,0
S0082520,2025-05-01,,Organic Search,3,0
S0082521,2025-11-03,,Organic Search,3,0
S0082522,2024-09-19,,Organic Search,3,0
S0082523,2025-03-08,,Direct,2,0
S0082524,2024-10-29,,Social,4,0
S0082525,2025-08-16,,Paid Search,8,0
S0082526,2025-06-11,,Direct,6,1
S0082527,2024-04-21,,Direct,13,0
S0082528,2025-11-29,,Direct,2,1
S0082529,2025-11-17,,Direct,5,0
S0082530,2024-02-06,,Direct,8,0
S0082531,2025-07-27,,Direct,12,0
S0082532,2025-07-28,,Direct,6,0
S0082533,2024-11-24,,Organic Search,7,1
S0082534,2024-03-04,,Organic Search,5,0
S0082535,2025-08-26,,Email,8,0
S0082536,2025-03-15,,Direct,4,0
S0082537,2025-12-19,,Organic Search,2,0
S0082538,2025-03-03,,Referral,2,0
S0082539,2024-03-23,,Organic Search,4,0
S0082540,2025-04-06,,Paid Search,4,0
S0082541,2025-09-26,,Organic Search,1,0
S0082542,2025-01-06,,Direct,4,0
S0082543,2025-08-16,,Email,6,0
S0082544,2025-09-23,,Direct,2,0
S0082545,2024-12-20,,Organic Search,6,0
S0082546,2025-01-21,,Email,1,0
S0082547,2024-08-17,,Direct,1,0
S0082548,2025-06-23,,Email,4,0
S0082549,2025-12-26,,Social,5,0
S0082550,2024-03-13,,Organic Search,6,0
S0082551,2025-09-08,,Paid Search,4,0
S0082552,2025-11-17,,Direct,1,0
S0082553,2025-09-19,,Organic Search,1,0
S0082554,2025-09-27,,Paid Search,1,0
S0082555,2025-06-29,,Email,4,0
S0082556,2025-05-02,,Referral,6,0
S0082557,2024-09-04,,Paid Search,2,1
S0082558,2024-07-01,,Organic Search,4,0
S0082559,2025-11-20,,Social,5,0
S0082560,2024-11-12,,Organic Search,1,1
S0082561,2025-09-28,,Organic Search,15,0
S0082562,2024-06-23,,Organic Search,6,1
S0082563,2025-04-23,,Organic Search,6,0
S0082564,2024-03-12,,Direct,1,0
S0082565,2025-02-26,,Organic Search,3,0
S0082566,2025-11-23,,Referral,6,0
S0082567,2025-01-28,,Paid Search,4,0
S0082568,2024-07-16,,Organic Search,9,0
S0082569,2024-06-11,,Organic Search,23,0
S0082570,2024-08-14,,Email,5,0
S0082571,2025-03-03,,Paid Search,6,0
S0082572,2025-11-25,,Social,5,0
S0082573,2025-05-26,,Direct,6,0
S0082574,2025-02-08,,Paid Search,3,0
S0082575,2024-08-01,,Paid Search,17,1
S0082576,2024-02-07,,Direct,7,0
S0082577,2025-08-22,,Email,7,0
S0082578,2024-02-02,,Social,11,0
S0082579,2025-01-07,,Organic Search,2,0
S0082580,2024-02-15,,Direct,6,0
S0082581,2024-08-30,,Organic Search,9,1
S0082582,2025-03-20,,Organic Search,8,1
S0082583,2025-12-29,,Organic Search,1,0
S0082584,2025-07-24,,Organic Search,1,0
S0082585,2025-11-23,,Organic Search,12,0
S0082586,2025-05-27,,Organic Search,8,0
S0082587,2025-07-29,,Organic Search,2,0
S0082588,2024-08-31,,Direct,8,0
S0082589,2024-12-23,,Paid Search,3,1
S0082590,2024-05-11,,Organic Search,3,0
S0082591,2024-11-27,,Paid Search,12,0
S0082592,2024-05-27,,Social,2,0
S0082593,2024-02-11,,Social,5,0
S0082594,2024-03-24,,Paid Search,5,0
S0082595,2025-09-14,,Organic Search,5,0
S0082596,2024-03-27,,Email,8,0
S0082597,2025-11-30,,Organic Search,3,1
S0082598,2024-10-29,,Organic Search,7,0
S0082599,2024-02-06,,Email,1,0
S0082600,2025-04-09,,Referral,2,0
S0082601,2025-01-18,,Organic Search,1,0
S0082602,2025-11-03,,Social,1,0
S0082603,2024-10-09,,Social,6,0
S0082604,2025-08-13,,Organic Search,3,0
S0082605,2025-09-08,,Paid Search,9,0
S0082606,2024-03-20,,Organic Search,14,1
S0082607,2024-09-11,,Direct,9,0
S0082608,2025-02-17,,Direct,9,0
S0082609,2025-05-09,,Paid Search,1,0
S0082610,2025-02-05,,Direct,4,0
S0082611,2025-04-09,,Referral,3,1
S0082612,2025-05-24,,Social,7,0
S0082613,2025-02-08,,Direct,4,0
S0082614,2025-08-10,,Direct,2,0
S0082615,2025-08-26,,Organic Search,1,0
S0082616,2024-12-08,,Organic Search,10,0
S0082617,2025-11-11,,Direct,2,1
S0082618,2025-10-28,,Organic Search,3,0
S0082619,2025-03-16,,Email,6,0
S0082620,2025-05-08,,Direct,5,0
S0082621,2024-05-10,,Organic Search,3,0
S0082622,2025-09-30,,Referral,3,0
S0082623,2024-09-29,,Email,2,0
S0082624,2024-07-19,,Organic Search,9,0
S0082625,2024-04-30,,Email,2,0
S0082626,2024-04-30,,Direct,3,0
S0082627,2024-08-13,,Organic Search,7,1
S0082628,2024-05-22,,Paid Search,1,1
S0082629,2024-06-18,,Referral,1,0
S0082630,2024-09-20,,Paid Search,9,0
S0082631,2025-05-05,,Direct,4,0
S0082632,2025-10-24,,Organic Search,3,0
S0082633,2025-07-07,,Direct,3,0
S0082634,2024-03-10,,Organic Search,7,0
S0082635,2025-09-13,,Referral,1,0
S0082636,2025-07-28,,Organic Search,3,0
S0082637,2024-06-07,,Organic Search,1,0
S0082638,2025-08-11,,Paid Search,11,0
S0082639,2024-04-06,,Social,4,0
S0082640,2024-12-13,,Email,3,1
S0082641,2025-02-08,,Direct,4,0
S0082642,2025-07-14,,Paid Search,4,0
S0082643,2025-07-19,,Paid Search,1,1
S0082644,2024-06-01,,Direct,4,0
S0082645,2024-05-30,,Organic Search,7,0
S0082646,2025-03-05,,Organic Search,8,0
S0082647,2025-01-10,,Email,7,0
S0082648,2024-08-21,,Referral,6,0
S0082649,2025-05-01,,Paid Search,3,0
S0082650,2025-06-18,,Organic Search,1,0
S0082651,2024-11-10,,Direct,2,0
S0082652,2025-08-01,,Social,1,0
S0082653,2025-08-12,,Social,3,0
S0082654,2024-04-26,,Paid Search,6,0
S0082655,2025-04-16,,Social,1,0
S0082656,2025-01-03,,Direct,4,0
S0082657,2024-08-08,,Direct,1,0
S0082658,2025-10-28,,Social,4,0
S0082659,2025-09-14,,Organic Search,7,0
S0082660,2025-07-19,,Paid Search,6,0
S0082661,2024-09-21,,Direct,3,0
S0082662,2024-11-05,,Social,6,1
S0082663,2025-10-20,,Direct,4,0
S0082664,2025-06-21,,Referral,2,0
S0082665,2025-12-18,,Organic Search,11,0
S0082666,2025-10-28,,Paid Search,1,0
S0082667,2025-12-05,,Referral,3,0
S0082668,2025-06-21,,Direct,2,0
S0082669,2024-05-16,,Paid Search,2,0
S0082670,2025-07-20,,Direct,3,0
S0082671,2024-09-12,,Organic Search,2,0
S0082672,2026-01-29,,Direct,15,0
S0082673,2025-10-16,,Direct,7,0
S0082674,2025-06-28,,Direct,2,1
S0082675,2024-02-12,,Social,3,0
S0082676,2025-10-20,,Paid Search,3,1
S0082677,2025-08-31,,Organic Search,3,1
S0082678,2024-06-20,,Organic Search,7,0
S0082679,2024-03-06,,Organic Search,6,1
S0082680,2025-01-05,,Organic Search,8,0
S0082681,2024-05-29,,Direct,3,0
S0082682,2024-06-02,,Paid Search,4,0
S0082683,2025-04-04,,Organic Search,4,0
S0082684,2026-01-28,,Paid Search,2,0
S0082685,2025-06-09,,Referral,1,0
S0082686,2025-01-12,,Organic Search,1,0
S0082687,2025-05-10,,Direct,4,0
S0082688,2025-04-07,,Social,11,1
S0082689,2025-03-14,,Direct,11,1
S0082690,2024-09-12,,Paid Search,2,0
S0082691,2025-05-07,,Social,8,0
S0082692,2025-07-12,,Direct,4,0
S0082693,2024-03-10,,Organic Search,2,0
S0082694,2025-03-22,,Direct,7,0
S0082695,2025-02-19,,Paid Search,6,1
S0082696,2025-03-05,,Direct,18,0
S0082697,2024-03-21,,Direct,2,1
S0082698,2025-03-06,,Direct,8,0
S0082699,2025-07-18,,Paid Search,2,1
S0082700,2025-06-10,,Direct,4,0
S0082701,2024-03-21,,Social,2,0
S0082702,2024-09-15,,Referral,2,0
S0082703,2024-08-02,,Organic Search,2,0
S0082704,2024-06-06,,Social,6,0
S0082705,2025-11-15,,Paid Search,2,1
S0082706,2025-02-18,,Email,2,0
S0082707,2025-11-27,,Direct,1,0
S0082708,2025-01-09,,Organic Search,6,0
S0082709,2025-02-04,,Social,6,0
S0082710,2024-12-31,,Social,3,0
S0082711,2024-07-04,,Paid Search,7,0
S0082712,2025-09-19,,Organic Search,1,0
S0082713,2026-01-10,,Direct,2,0
S0082714,2025-05-24,,Paid Search,1,0
S0082715,2025-03-29,,Organic Search,4,1
S0082716,2025-06-04,,Email,7,1
S0082717,2025-09-19,,Organic Search,4,0
S0082718,2024-04-26,,Direct,5,1
S0082719,2024-06-14,,Social,3,0
S0082720,2024-04-18,,Social,3,0
S0082721,2025-02-16,,Direct,1,0
S0082722,2026-01-26,,Direct,3,0
S0082723,2024-08-23,,Organic Search,15,0
S0082724,2024-08-16,,Paid Search,2,1
S0082725,2024-12-07,,Referral,1,0
S0082726,2025-09-23,,Social,5,0
S0082727,2025-04-11,,Social,10,0
S0082728,2026-01-02,,Organic Search,1,0
S0082729,2024-12-08,,Organic Search,1,0
S0082730,2025-06-06,,Direct,4,0
S0082731,2025-10-25,,Paid Search,1,0
S0082732,2024-03-02,,Direct,7,0
S0082733,2024-04-18,,Organic Search,4,0
S0082734,2024-11-26,,Social,8,0
S0082735,2025-10-15,,Organic Search,22,1
S0082736,2025-10-16,,Paid Search,7,0
S0082737,2024-10-22,,Organic Search,3,0
S0082738,2024-03-30,,Social,7,0
S0082739,2025-12-21,,Direct,11,0
S0082740,2025-11-20,,Organic Search,3,0
S0082741,2025-05-09,,Social,2,0
S0082742,2025-01-04,,Email,3,0
S0082743,2025-08-10,,Paid Search,5,0
S0082744,2024-09-30,,Direct,4,0
S0082745,2024-08-23,,Direct,4,0
S0082746,2024-12-08,,Paid Search,1,0
S0082747,2024-06-16,,Paid Search,1,1
S0082748,2025-03-14,,Organic Search,4,0
S0082749,2025-03-09,,Paid Search,5,0
S0082750,2025-03-28,,Paid Search,3,0
S0082751,2024-11-19,,Organic Search,1,0
S0082752,2026-01-16,,Social,7,1
S0082753,2024-08-29,,Organic Search,3,1
S0082754,2025-12-29,,Organic Search,1,1
S0082755,2024-02-05,,Direct,7,0
S0082756,2025-10-28,,Direct,1,0
S0082757,2024-10-07,,Organic Search,2,0
S0082758,2025-10-17,,Social,7,0
S0082759,2024-08-18,,Social,5,1
S0082760,2024-08-26,,Organic Search,8,1
S0082761,2024-08-09,,Organic Search,2,0
S0082762,2025-11-04,,Organic Search,6,0
S0082763,2025-07-19,,Organic Search,6,0
S0082764,2025-07-02,,Organic Search,1,0
S0082765,2025-12-07,,Social,16,0
S0082766,2025-12-24,,Direct,3,0
S0082767,2025-01-20,,Organic Search,4,0
S0082768,2024-02-08,,Direct,2,0
S0082769,2024-07-05,,Direct,1,0
S0082770,2025-07-23,,Paid Search,12,0
S0082771,2025-06-02,,Direct,1,1
S0082772,2025-05-11,,Social,1,1
S0082773,2025-10-08,,Organic Search,11,0
S0082774,2024-11-02,,Email,10,0
S0082775,2024-03-13,,Social,4,0
S0082776,2024-05-27,,Social,6,0
S0082777,2025-09-26,,Organic Search,4,0
S0082778,2024-11-10,,Social,2,0
S0082779,2025-03-19,,Direct,2,0
S0082780,2025-05-28,,Direct,9,0
S0082781,2024-12-20,,Organic Search,2,1
S0082782,2025-11-21,,Organic Search,9,0
S0082783,2025-12-29,,Organic Search,2,0
S0082784,2024-04-02,,Organic Search,2,0
S0082785,2025-11-27,,Organic Search,1,0
S0082786,2025-09-07,,Direct,3,0
S0082787,2024-08-13,,Organic Search,1,0
S0082788,2024-12-27,,Referral,12,0
S0082789,2025-12-28,,Direct,3,0
S0082790,2025-10-11,,Direct,2,0
S0082791,2024-12-26,,Direct,2,0
S0082792,2025-04-01,,Direct,1,0
S0082793,2024-07-22,,Referral,8,0
S0082794,2025-09-28,,Organic Search,3,0
S0082795,2024-12-18,,Organic Search,2,0
S0082796,2025-10-20,,Direct,1,0
S0082797,2025-05-25,,Organic Search,8,0
S0082798,2024-02-25,,Organic Search,4,0
S0082799,2024-11-11,,Organic Search,1,0
S0082800,2024-12-19,,Direct,3,0
S0082801,2025-10-09,,Referral,1,0
S0082802,2025-01-29,,Organic Search,8,1
S0082803,2024-08-13,,Referral,1,1
S0082804,2025-04-25,,Email,7,0
S0082805,2024-04-09,,Direct,1,1
S0082806,2024-07-15,,Paid Search,1,0
S0082807,2025-09-02,,Social,1,0
S0082808,2025-04-16,,Referral,3,1
S0082809,2025-12-27,,Direct,1,1
S0082810,2024-05-31,,Email,2,0
S0082811,2024-08-01,,Direct,1,0
S0082812,2024-10-02,,Organic Search,4,0
S0082813,2025-11-25,,Organic Search,4,0
S0082814,2025-06-07,,Organic Search,2,1
S0082815,2024-06-19,,Social,2,0
S0082816,2024-11-08,,Social,3,0
S0082817,2026-01-29,,Direct,3,0
S0082818,2024-07-06,,Paid Search,1,0
S0082819,2024-07-18,,Direct,17,1
S0082820,2024-07-26,,Direct,3,0
S0082821,2024-07-19,,Paid Search,1,0
S0082822,2025-01-03,,Social,6,0
S0082823,2024-11-09,,Direct,1,0
S0082824,2024-05-05,,Direct,2,0
S0082825,2025-08-27,,Organic Search,3,0
S0082826,2024-03-14,,Organic Search,1,0
S0082827,2024-10-29,,Organic Search,15,0
S0082828,2026-01-20,,Social,2,0
S0082829,2024-06-20,,Referral,4,0
S0082830,2025-03-08,,Email,7,1
S0082831,2025-01-10,,Direct,11,0
S0082832,2025-03-08,,Email,3,0
S0082833,2024-02-27,,Paid Search,3,1
